id,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,label
324,My wife @MELANIATRUMP; and my children will be featured on @FoxNews with @Greta- 7pmE. Enjoy!  #MeetTheTrumps #Trump2016,FALSE,13400,NA,5/26/2016 22:22,FALSE,NA,7.36E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3091,FALSE,FALSE,NA,NA,-1
325,Celebrating 1237! #Trump2016   https://t.co/hPQJc7eor0,FALSE,13999,NA,5/26/2016 21:30,FALSE,NA,7.36E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4507,FALSE,FALSE,NA,NA,-1
326,Thank you! #Trump2016  https://t.co/SPJfMFyPjU,FALSE,11963,NA,5/26/2016 21:28,FALSE,NA,7.36E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4056,FALSE,FALSE,NA,NA,-1
327,I find it offensive that Goofy Elizabeth Warren; sometimes referred to as Pocahontas; pretended to be Native American to get in Harvard.,FALSE,29588,NA,5/26/2016 21:15,FALSE,NA,7.36E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,10613,FALSE,FALSE,NA,NA,-1
328,Thank you Mr. &amp; Mrs. @TomBarrackJr for the wonderful and magical evening last night. It will not be forgotten. #Trump2016,FALSE,9082,NA,5/26/2016 18:59,FALSE,NA,7.36E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2181,FALSE,FALSE,NA,NA,-1
329,.@kimguilfoyle- just watched you on @OutnumberedFNC- thank you!,FALSE,9472,NA,5/26/2016 16:35,FALSE,NA,7.36E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2244,FALSE,FALSE,NA,NA,-1
330,The Inspector General's report on Crooked Hillary Clinton is a disaster. Such bad judgement and temperament cannot be allowed in the W.H.,FALSE,22650,NA,5/26/2016 13:18,FALSE,NA,7.36E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,7939,FALSE,FALSE,NA,NA,1
331,Thank you Anaheim; California!  #Trump2016 https://t.co/AEShamhNVS,FALSE,19481,NA,5/25/2016 23:18,FALSE,NA,7.36E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,5663,FALSE,FALSE,NA,NA,-1
332,Thank you Washington! Honored to say; on behalf of our great movement; we have broken the all time record for votes in GOP primary history.,FALSE,26093,NA,5/25/2016 18:42,FALSE,NA,7.36E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,8176,FALSE,FALSE,NA,NA,-1
333,The protesters in New Mexico were thugs who were flying the Mexican flag. The rally inside was big and beautiful; but outside; criminals!,FALSE,35259,NA,5/25/2016 13:39,FALSE,NA,7.35E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,12948,FALSE,FALSE,NA,NA,1
334,Crooked Hillary Clinton just can't close the deal with Bernie. I had to knock out 16 very good and smart candidates. Hillary doesn't have it,FALSE,24559,NA,5/25/2016 13:14,FALSE,NA,7.35E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,7893,FALSE,FALSE,NA,NA,1
335,Goofy Senator Elizabeth Warren @elizabethforma has done less in the U.S. Senate than practically any other senator. All talk; no action!,FALSE,15980,NA,5/25/2016 12:31,FALSE,NA,7.35E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4894,FALSE,FALSE,NA,NA,1
336,@elizabethforma  Goofy Elizabeth Warren; sometimes known as Pocahontas; bought foreclosed housing and made a quick killing. Total hypocrite!,FALSE,7945,elizabethforma,5/25/2016 12:17,FALSE,NA,7.35E+17,357606935,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4081,FALSE,FALSE,NA,NA,1
337,"""@gordonsr1052:  Washington; BIG Thank You for supporting Trump! We are all going to help Trump Make America Great Again! Trump2016!""",FALSE,10924,NA,5/25/2016 5:47,FALSE,NA,7.35E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2846,FALSE,FALSE,NA,NA,1
338,"""@buiIdthewall: @realDonaldTrump high energy!""",FALSE,8172,NA,5/25/2016 5:45,FALSE,NA,7.35E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1995,FALSE,FALSE,NA,NA,1
339,"""@PiperSul: Great speech tonight Mr.Trump! Good Luck in California! Thank you.",FALSE,7984,NA,5/25/2016 5:45,FALSE,NA,7.35E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1836,FALSE,FALSE,NA,NA,1
340,Thank you America! #Trump2016 https://t.co/xfINxdRNiQ,FALSE,31538,NA,5/22/2016 22:54,FALSE,NA,7.35E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,12158,FALSE,FALSE,NA,NA,-1
341,The American people are sick and tired of not being able to lead normal lives and to constantly be on the lookout for terror and terrorists!,FALSE,26068,NA,5/22/2016 20:44,FALSE,NA,7.34E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,9089,FALSE,FALSE,NA,NA,1
342,Bernie Sanders is continuing his quest because he believes that Crooked Hillary Clinton will be forced out of the race - e-mail scandal!,FALSE,21489,NA,5/22/2016 20:32,FALSE,NA,7.34E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,6202,FALSE,FALSE,NA,NA,1
343,Join me on Wednesday; May 25th at the Anaheim Convention Center!  #Trump2016 #MAGA   Tickets: https://t.co/mmPck1HYrC https://t.co/xGkVbxTamz,FALSE,9661,NA,5/22/2016 19:46,FALSE,NA,7.34E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3679,FALSE,FALSE,NA,NA,-1
344,Crooked Hillary wants a radical 500% increase in Syrian refugees. We can? allow this. Time to get smart and protect America!,FALSE,24560,NA,5/22/2016 19:38,FALSE,NA,7.34E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,9928,FALSE,FALSE,NA,NA,-1
345,How can Crooked Hillary say she cares about women when she is silent on radical Islam; which horribly oppresses women?,FALSE,29339,NA,5/22/2016 19:37,FALSE,NA,7.34E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,13110,FALSE,FALSE,NA,NA,-1
346,Why do the networks continue to put dopey @BillKristol on panels when he has called every single shot about me wrong for 2 yrs?,FALSE,15428,NA,5/22/2016 14:47,FALSE,NA,7.34E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,5146,FALSE,FALSE,NA,NA,-1
347,Hillary Clinton is not qualified to be president because her judgement has been proven to be so bad! Would be four more years of stupidity!,FALSE,31532,NA,5/22/2016 12:47,FALSE,NA,7.34E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,10956,FALSE,FALSE,NA,NA,1
348,Crooked Hillary said that I  want guns brought into the school classroom. Wrong!,FALSE,19276,NA,5/22/2016 3:55,FALSE,NA,7.34E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,6110,FALSE,FALSE,NA,NA,1
349,"""@dubilujane: I trust @realDonaldTrump more anyone ever to protect America.He WILL do the right thing for the U.S.A; without a  doubt.",FALSE,10897,NA,5/22/2016 3:44,FALSE,NA,7.34E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3042,FALSE,FALSE,NA,NA,1
350,Thank you to all of the men and women who have served our country. You are our true heroes! #ArmedForcesDay https://t.co/A3Wus0cRIO,FALSE,28963,NA,5/21/2016 20:13,FALSE,NA,7.34E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,10282,FALSE,FALSE,NA,NA,-1
351,Crooked Hillary Clintons foreign interventions unleashed ISIS in Syria; Iraq and Libya. She is reckless and dangerous!,FALSE,17885,NA,5/21/2016 17:02,FALSE,NA,7.34E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,7450,FALSE,FALSE,NA,NA,-1
352,MAKE AMERICA GREAT AGAIN! https://t.co/MAZK5bdZuD,FALSE,28058,NA,5/21/2016 17:00,FALSE,NA,7.34E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,10416,FALSE,FALSE,NA,NA,-1
353,.@CNN is so negative; getting even worse as I get closer. Just had two anti-Trump losers with zero rebuttal from my team. Turning off!,FALSE,15594,NA,5/21/2016 16:08,FALSE,NA,7.34E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4658,FALSE,FALSE,NA,NA,1
354,"""@RBacliff: Hillary wants to rip the guns out of America's hands. No guns = no protection. Get on #TrumpTrain &amp; join @NRA to stop her.""",FALSE,14334,NA,5/21/2016 13:34,FALSE,NA,7.34E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5115,FALSE,FALSE,NA,NA,1
355,Crooked Hillary wants to get rid of all guns and yet she is surrounded by bodyguards who are fully armed. No more guns to protect Hillary!,FALSE,40746,NA,5/21/2016 12:49,FALSE,NA,7.34E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,16223,FALSE,FALSE,NA,NA,1
356,While our wonderful president was out playing golf all day; the TSA is falling apart; just like our government! Airports a total disaster!,FALSE,24202,NA,5/21/2016 10:56,FALSE,NA,7.34E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,8700,FALSE,FALSE,NA,NA,1
357,Crooked Hillary is spending tremendous amounts of Wall Street money on false ads against me. She is a very dishonest person!,FALSE,21663,NA,5/21/2016 1:56,FALSE,NA,7.34E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,7135,FALSE,FALSE,NA,NA,1
358,Crooked Hillary Clinton wants to essentially abolish the 2nd Amendment. No gun owner can ever vote for Clinton!,FALSE,21376,NA,5/21/2016 1:51,FALSE,NA,7.34E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,8463,FALSE,FALSE,NA,NA,1
359,"Thank you @TheTodaysGolfer for the wonderful statement that ""the new par 3 9th hole @Trump Turnberry could be the most dramatic in Britain.""",FALSE,8168,NA,5/21/2016 0:44,FALSE,NA,7.34E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1960,FALSE,FALSE,NA,NA,1
360,@montgomeriefdn  Colin; great to have you at Trump Turnberry. So proud of you and your GREAT playing! You made winning MAJORS look easy!,FALSE,3380,montgomeriefdn,5/20/2016 23:36,FALSE,NA,7.34E+17,82078827,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1171,FALSE,FALSE,NA,NA,1
361,"""@montgomeriefdn: @TrumpTurnberry Best Links Course in Britain. Ailsa Course opens June '16 Can't wait to play it https://t.co/HnQbj3ipuS""",FALSE,8475,NA,5/20/2016 23:27,FALSE,NA,7.34E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2009,FALSE,FALSE,NA,NA,1
362,Thank you for your wonderful endorsement today @TGowdySC. It means a great deal to me. We will not disappoint! #Trump2016,FALSE,14000,NA,5/20/2016 22:50,FALSE,NA,7.34E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4910,FALSE,FALSE,NA,NA,-1
363,Great day in Kentucky with Wayne LaPierre; Chris Cox &amp; the @NRA!   #MakeAmericaGreatAgain #Trump2016 https://t.co/aJ7s0aqqj0,FALSE,15665,NA,5/20/2016 21:55,FALSE,NA,7.34E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4814,FALSE,FALSE,NA,NA,-1
364,Thank you! An honor to be the first candidate ever endorsed by the @NRA- prior to @GOPconvention! #Trump2016 #2A  https://t.co/ygLUAl7gzx,FALSE,17614,NA,5/20/2016 20:06,FALSE,NA,7.34E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,7024,FALSE,FALSE,NA,NA,-1
365,Failing @NYTimes will always take a good story about me and make it bad. Every article is unfair and biased. Very sad!,FALSE,12465,NA,5/20/2016 16:11,FALSE,NA,7.34E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3786,FALSE,FALSE,NA,NA,-1
366,"Thanks @piersmorgan!   ""Trump is the most unpredictable; extraordinary; entertaining&amp;massively popular candidate this country has ever seen.""",FALSE,15837,NA,5/20/2016 16:09,FALSE,NA,7.34E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4895,FALSE,FALSE,NA,NA,-1
367,Crooked Hillary Clinton- discussing the #SecondAmendment at a private event. #2A cc: @NRA https://t.co/vV31Pbpkmn,FALSE,12220,NA,5/20/2016 15:36,FALSE,NA,7.34E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,6747,FALSE,FALSE,NA,NA,-1
368,I am on my way! See you all soon! https://t.co/Arw19Antpj,FALSE,8158,NA,5/20/2016 15:15,FALSE,NA,7.34E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2775,FALSE,FALSE,NA,NA,-1
369,Crooked Hillary can't even close the deal with Bernie - and the Dems have it rigged in favor of Hillary. Four more years of this? No way!,FALSE,20691,NA,5/20/2016 10:26,FALSE,NA,7.34E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,6497,FALSE,FALSE,NA,NA,1
370,Crooked Hillary Clinton looks presidential? I don't think so! Four more years of Obama and our country will never come back. ISIS LAUGHS!,FALSE,18911,NA,5/20/2016 10:08,FALSE,NA,7.34E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,6303,FALSE,FALSE,NA,NA,1
371,Look where the world is today; a total mess; and ISIS is still running around wild. I can fix it fast; Hillary has no chance!,FALSE,17554,NA,5/20/2016 9:58,FALSE,NA,7.34E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,6043,FALSE,FALSE,NA,NA,1
372,Crooked Hillary has zero imagination and even less stamina. ISIS; China; Russia and all would love for her to be president. 4 more years!,FALSE,14805,NA,5/20/2016 9:47,FALSE,NA,7.34E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4841,FALSE,FALSE,NA,NA,1
373,"I said that Crooked Hillary Clinton is ""not qualified"" to be president because she has ""very bad judgement"" - Bernie said the same thing!",FALSE,17379,NA,5/20/2016 9:40,FALSE,NA,7.34E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5576,FALSE,FALSE,NA,NA,1
374,Thank you @LtStevenLRogers. We will respond to terrorism with strength in 2017!  https://t.co/Mk4YuuRf4s,FALSE,13064,NA,5/19/2016 19:36,FALSE,NA,7.33E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,5082,FALSE,FALSE,NA,NA,-1
375,Looks like yet another terrorist attack. Airplane departed from Paris. When will we get tough; smart and vigilant? Great hate and sickness!,FALSE,36409,NA,5/19/2016 10:27,FALSE,NA,7.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,13012,FALSE,FALSE,NA,NA,1
376,My list of potential U.S. Supreme Court Justices was very well recieved. During the next number of weeks I may be adding to the list!,FALSE,16865,NA,5/19/2016 2:52,FALSE,NA,7.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4701,FALSE,FALSE,NA,NA,1
377,"Some low-life journalist claims that I ""made a pass"" at her 29 years ago. Never happened! Like the @nytimes story which has become a joke!",FALSE,16428,NA,5/19/2016 1:54,FALSE,NA,7.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4713,FALSE,FALSE,NA,NA,1
378,#MakeAmericaGreatAgain #Trump2016  https://t.co/kXhc2j94YF https://t.co/YZAdAndKXv,FALSE,12874,NA,5/18/2016 23:14,FALSE,NA,7.33E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4973,FALSE,FALSE,NA,NA,-1
379,Thank you Louisiana! #Trump2016 https://t.co/u8hhrRRFMp,FALSE,15190,NA,5/18/2016 17:47,FALSE,NA,7.33E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4964,FALSE,FALSE,NA,NA,-1
380,Thank you Arizona! See you soon!  #MakeAmericaGreatAgain https://t.co/IC3pe5lRAS,FALSE,14154,NA,5/18/2016 17:38,FALSE,NA,7.33E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4326,FALSE,FALSE,NA,NA,-1
381,Bernie Sanders is being treated very badly by the Democrats - the system is rigged against him. Many of his disenfranchised fans are for me!,FALSE,21495,NA,5/18/2016 11:20,FALSE,NA,7.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,7436,FALSE,FALSE,NA,NA,1
382,Paul Begala; the dopey @CNN flunky and head of the Pro-Hillary Clinton Super PAC; has knowingly committed fraud in his first ad against me.,FALSE,13417,NA,5/18/2016 4:22,FALSE,NA,7.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4867,FALSE,FALSE,NA,NA,1
383,"""@ShoneeP: @realDonaldTrump Trump for President! Bernie is a joke; knows nothing - and Hillary is yesterday's and today's nightmare""",FALSE,10056,NA,5/18/2016 4:03,FALSE,NA,7.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3103,FALSE,FALSE,NA,NA,1
384,"""@MagicMetalNinja:  The Trump movement will not be stopped. We support Trump because he is a true American looking out for #AmericaFIRST.""",FALSE,11717,NA,5/18/2016 3:46,FALSE,NA,7.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3863,FALSE,FALSE,NA,NA,1
385,Congratulations to THE MOVEMENT; we have just won THE GREAT STATE OF OREGON. The vote percentage is even higher than anticipated! Thank you.,FALSE,22355,NA,5/18/2016 3:24,FALSE,NA,7.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,6475,FALSE,FALSE,NA,NA,1
386,Thank you Oregon! #Trump2016   #MakeAmericaGreatAgain https://t.co/hK1yqlp9ca,FALSE,15584,NA,5/18/2016 3:15,FALSE,NA,7.33E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4981,FALSE,FALSE,NA,NA,-1
387,"""@LouDobbs: Hillary Just Handed @realDonaldTrump a Huge Gift: Promising to Put Bubba in Charge of the Economy! #MakeAmericaGreatAgain!",FALSE,10376,NA,5/18/2016 2:41,FALSE,NA,7.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3684,FALSE,FALSE,NA,NA,1
388,"""@sandrajeanne48: No way I believe Trump at 70% disapproval with women. Went to 3 rallies. At least 1/2 women. MSM LIES @TheFive""",FALSE,10584,NA,5/18/2016 2:40,FALSE,NA,7.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3580,FALSE,FALSE,NA,NA,1
389,Michael Barbaro; the author of the now discredited @nytimes hit piece on me with women; has in past tweeted badly about me. He should resign,FALSE,10181,NA,5/18/2016 2:38,FALSE,NA,7.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3134,FALSE,FALSE,NA,NA,1
390,"""@michael_favreau: @JIS3 @realDonaldTrump He will destroy Hillary but why give CNN record breaking ratings CNN can go to hell. Trump 2016""",FALSE,7735,NA,5/18/2016 2:14,FALSE,NA,7.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2214,FALSE,FALSE,NA,NA,1
391,I look so forward to debating Crooked Hillary Clinton! Democrat Primaries are rigged; e-mail investigation is rigged - so time to get it on!,FALSE,22247,NA,5/18/2016 1:53,FALSE,NA,7.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,8142,FALSE,FALSE,NA,NA,1
392,I can't believe that @CNN would allow the very nice Jeffrey Lord to be savaged by a panel of seven Trump haters. 7 to 1 - Don't watch CNN!,FALSE,13057,NA,5/18/2016 1:49,FALSE,NA,7.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4404,FALSE,FALSE,NA,NA,1
393,"""@COWBOYSFORTRUMP: @ChristiChat @Rockprincess818 @realDonaldTrump That man is a pillar of strength and will be perfect as our next president",FALSE,7331,NA,5/18/2016 1:37,FALSE,NA,7.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2061,FALSE,FALSE,NA,NA,1
394,"Well; that is it. Well done Megyn --- and they all lived happily ever after! Now let us all see how ""THE MOVEMENT"" does in Oregon tonight!",FALSE,15946,NA,5/18/2016 1:04,FALSE,NA,7.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3982,FALSE,FALSE,NA,NA,1
395,Will go back on for a final question now!,FALSE,6450,NA,5/18/2016 0:57,FALSE,NA,7.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1135,FALSE,FALSE,NA,NA,1
396,"""@jrector34: @realDonaldTrump Amazing job""",FALSE,5056,NA,5/18/2016 0:56,FALSE,NA,7.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,922,FALSE,FALSE,NA,NA,1
397,"""@mai_Ttag:  Great interview! Happy you had a chance to show the other side of you. Never change; never forget you are our messenger!""",FALSE,7379,NA,5/18/2016 0:56,FALSE,NA,7.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1784,FALSE,FALSE,NA,NA,1
398,I like Michael Douglas!,FALSE,8777,NA,5/18/2016 0:53,FALSE,NA,7.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2404,FALSE,FALSE,NA,NA,1
399,"""@thydanielflores: .@megynkelly @realDonaldTrump Best interview that I have ever seen.",FALSE,5671,NA,5/18/2016 0:48,FALSE,NA,7.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1178,FALSE,FALSE,NA,NA,1
400,"""@CostaKenneth: @megynkelly @realDonaldTrump Great interview Megyn""",FALSE,5253,NA,5/18/2016 0:47,FALSE,NA,7.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1044,FALSE,FALSE,NA,NA,1
401,"""@svhlevi: @DiamondandSilk @realJeffreyLord @realDonaldTrump @CNN and we love you Diamond and Silk""  I do also!",FALSE,5788,NA,5/18/2016 0:47,FALSE,NA,7.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1422,FALSE,FALSE,NA,NA,1
402,"""@johnjohnlacca: Donald u have done a terrific job so far on the interview. Cannot wait until u r president #MegynKellyPresents",FALSE,6415,NA,5/18/2016 0:45,FALSE,NA,7.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1432,FALSE,FALSE,NA,NA,1
403,"""@markgruber1960: @megynkelly @realDonaldTrump That's why he is so successful. He is driven to succeed""  True!",FALSE,5654,NA,5/18/2016 0:43,FALSE,NA,7.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1274,FALSE,FALSE,NA,NA,1
404,"""@ladytsbrug: Lovely interview; Mr. Trump! @realDonaldTrump"" Thanks.",FALSE,4896,NA,5/18/2016 0:43,FALSE,NA,7.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1020,FALSE,FALSE,NA,NA,1
405,"""@Janik1968: @realDonaldTrump @SpeakerRyan Watched the Megan Kelly special and I must say..it was very well done on both their parts""",FALSE,5528,NA,5/18/2016 0:42,FALSE,NA,7.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1203,FALSE,FALSE,NA,NA,1
406,"""@KaceyIlliot1669: @realDonaldTrump We actually really do love you!"" Great!",FALSE,5001,NA,5/18/2016 0:41,FALSE,NA,7.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1042,FALSE,FALSE,NA,NA,1
407,"""@johnkirtley:  @megynkelly @realDonaldTrump #MakeAmericaGreatAgain Thank you for this discourse. Wounds have been healed. Great job!""",FALSE,5238,NA,5/18/2016 0:41,FALSE,NA,7.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1153,FALSE,FALSE,NA,NA,1
408,"""@jlund04: @megynkelly @realDonaldTrump it was refreshing to see you both in a different light. Well done.""",FALSE,5130,NA,5/18/2016 0:40,FALSE,NA,7.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1031,FALSE,FALSE,NA,NA,1
